zone,hour,ev_count,demand
C,18.512714014578176,241.9555585516185,264.7224898022529
C,20.854667776125453,219.62155799729103,262.84392513395943
C,19.997751385919212,228.11013613591152,269.6557095021459
C,21.25587157278285,229.65922457714365,65.08373377232355
C,21.424107363489224,255.17905250665802,51.39277067770637
D,0.0,160.9061099887934,113.3777704037466
D,1.082723778440498,161.82254706632438,80.23145643294228
D,1.9245250757132024,176.33549753964817,69.99422681962888
D,3.162997913169434,164.64097602031742,92.1442694460692
D,3.8978711631616174,194.5206913457859,115.15561635372214
D,4.80095550491962,147.98771161691138,57.510769373069635
D,6.279146204891014,164.20212993508915,101.84939721679564
D,6.89226742976377,194.5605981497459,113.80757104206432
D,8.73028710172401,160.97429325817214,118.56873677337644
D,8.211258705847966,178.1963028719204,147.341120244037
D,10.348947307085776,131.72087036311305,213.9478992178627
D,11.614672491003974,154.51823473212534,144.52121915606938
D,11.432242166316504,149.35325657874336,67.75511247045412
D,12.824334121826807,147.1551220224337,55.291927792595345
D,14.120818270369458,161.13038073498237,88.06061936296892
D,14.973449785167512,150.9218570293863,97.78718270100617
D,15.547173471667325,178.22397938394363,109.79582659062767
D,15.825451598822177,128.76619616023524,264.0802222533031
D,18.959629014597088,142.13536417802538,339.0877971466444
D,17.85634519796305,150.24056552236948,325.80387109845293
D,18.99353284208219,164.92486430092663,306.0344537809122
D,19.300808945185807,204.8600320279098,281.0766997046117
D,23.080241647883167,201.666619377931,69.23507260826224
D,24.093284764446107,184.0466649529073,102.41226737659561
E,0.0,176.12163649408865,122.02266470897895
E,0.9830298566044693,204.49384286652875,62.105677524556555
E,1.9720789375939187,206.6625265526333,83.73775436506409
E,3.2489448248503527,186.06773087523055,71.49897071251823
E,4.232369556915488,207.52452194579104,64.52015681798518
E,4.914145900626749,219.3793967743665,52.759602544271324
E,6.2977892221254566,187.24182368405653,83.75997028442737
E,7.460698791870238,197.11970257587484,90.66231300520171
E,8.13387904304284,243.98103338017316,182.5350217288523
E,8.862135579197052,187.80182477418623,183.32146454845548
E,9.264236550911347,172.72480215669688,143.51664279540404
E,11.466545966703404,162.0511075245248,151.54790189142375
E,12.117994451424842,210.403965916183,53.144506632631305
E,13.558488229432548,198.35227662843874,80.96536524848577
E,15.098955564457997,210.80326248163607,81.62733590920284
E,14.949264018191624,220.83445015829034,94.74712034716262
E,17.676545912139453,172.95126960540176,70.10160373740389
E,17.434380988235755,181.3869216501718,346.93690735624995
E,17.351493406548514,247.22171450982356,320.93168762282477
E,19.12623160311574,243.71058522832743,272.03661134330645
E,20.337751027665426,228.3956648915668,399.5272635023017
E,19.817973557714915,182.61164249009678,263.15533471190423
E,23.051603257185235,200.99095710017457,106.56247279840734
E,26.17790592046417,218.61102999822387,63.917406047175184
A,0.0,167.62126325091688,104.56689335767743
A,0.9837268937336113,164.96441723580023,117.32739157393841
A,1.7082188943862038,188.41493853577245,92.94578308567013
A,2.997746474140974,174.9456265163847,95.86078748551776
A,4.087364353541134,177.35813580915632,78.33853039997797
A,4.979459934195361,185.07737990184535,52.12912211772776
A,6.165621915756423,169.01659215896254,119.21574573072371
A,6.7250941611969015,171.5555763679178,54.218655346977926
A,7.779005987368666,152.51245423526916,159.71276784728624
A,9.355725086239364,177.046941442208,153.76286874643483
A,9.973607970059224,185.54405338097294,122.72526044640183
A,11.290066258666696,198.26492341956154,173.0647217258026
A,12.076651488327848,168.09586396555508,64.1708716119986
A,12.618778291091807,220.50483894182514,103.34035105821086
A,13.58422150644322,185.88229991090094,110.9226579959572
A,15.363491055432084,168.2944688931669,65.94604135630843
A,15.776139477231117,156.3188293568323,59.42205591652981
A,17.447738442439988,191.22900054950645,290.54477068096935
A,17.00986094080991,153.90143403347173,274.72051102798815
A,18.728826713662933,146.2853940077155,314.33351284308696
A,20.662399376293926,145.87647765499977,263.35517065338314
A,19.616664535591052,137.21378779398094,364.0235893655775
A,19.72513986400512,138.44837979074254,114.09307174680475
A,21.536191218370725,139.16763830100004,61.66304266096093
B,0.0,245.5297398084077,96.20830297514921
B,1.0078805789223926,194.5955655118242,48.19102636628035
B,2.2111085200619853,239.0908027672296,102.62051148708595
B,2.979633375950127,189.64495676813155,49.6841630994035
B,4.1632943092311665,204.89869187214777,53.676566681330605
B,4.983466440503441,201.80785872224115,103.46621577513687
B,5.906357786113347,208.4161190420409,60.889126203325695
B,6.469230658717805,241.6763546727682,93.57716830900189
B,7.898957669481434,221.4265315435949,168.15987765067612
B,8.2798893982102,243.44903793550034,145.27377561961018
B,9.376724832482376,221.80112052399218,192.19233335342489
B,11.547050293040416,219.84187802203752,151.00547810566414
B,13.043884112660923,235.65775436157614,113.38692774472291
B,12.947618917025844,255.74445772640797,109.02655279765993
B,13.60877897604734,258.21903443824533,80.29668694914534
B,14.65276204061085,232.00543569275325,107.58143567816093
B,15.561180636229166,234.56062913363047,107.36488725988389
B,17.499488471433683,240.0155248050246,337.98458878809504
B,18.955468096935917,240.35537116756979,375.31701917386494
B,18.165484988004845,232.62879774973618,271.66421546580614
B,19.522550863438035,192.215638403956,319.1324956753423
B,20.936909156608028,239.4735003124366,385.36238630167463
B,21.10471114807868,194.0813773844769,82.0072317869108
B,24.26766489242922,246.94207102200443,54.63017695745246
C,0.0,271.55143436276836,105.35337609146944
C,0.9875100768284532,258.3333593916998,63.55941066455512
C,1.8831016367298445,243.8622114673838,95.26935320682671
C,2.989522971493961,248.0267976596066,84.83157654986141
C,3.93295684600389,265.1014026633081,50.48351676501546
C,5.0246176217580585,244.47145076759614,112.46963804598384
C,5.675685934182037,222.58667216163002,89.79432895507539
C,6.7270548125496985,266.72352023198914,67.36123801597857
C,7.778135112815541,234.19416998689553,160.39767116426503
C,9.786193445883532,219.891214948475,166.87542534153786
C,10.881100641073175,260.10264805766093,127.42989706419421
C,10.820124783510192,236.55102155488223,158.9432080253033
C,11.296922858853232,229.78010058820107,97.83888963892204
C,14.202590949174219,250.46917538070315,74.88138542810076
C,14.076334001064891,232.83294210026745,95.66890150223533
C,15.846840112820313,256.8102075051959,95.73472439009522
C,15.546842699912114,239.00479872970823,101.26070459496378
C,17.322267289812757,217.99257771187104,262.1560885549527
C,17.039836887571703,235.97106630120683,236.455395669122
C,18.917351348092133,228.87391887850967,274.33332835007394
C,18.359851334678627,230.01962959548294,290.6032200681365
C,21.357070193052902,250.70846033100463,268.70189067675216
C,22.1013405608964,220.74811298451215,69.95140097058601
C,23.59065530884983,249.30900590665587,51.477078228638746
D,0.0,174.37105337909384,119.14833060465203
D,0.9495296411996388,185.27816750375166,72.27171105244656
D,2.0000313442746798,178.34237899009688,75.92774700493945
D,2.932850618987013,168.52121981181165,87.1589732362472
D,4.399028675540703,198.8824843910399,124.30332699493489
D,4.825932288220738,150.35695751436998,55.42136686214187
D,6.430889017060481,168.5615262616464,111.57693375620443
D,7.185865797272075,203.28219881006123,103.82236549662713
D,7.788606320851525,175.2018580911203,120.3867459499572
D,8.367126292218861,169.78868708577673,159.2561002376507
D,9.598746515431001,120.15137308928016,193.3811835022483
D,11.029936674644883,158.86736863755235,139.91040248894652
D,12.214475140441012,140.47612143570373,70.22338475075657
D,13.140381322305405,139.61383694180108,54.38219906032284
D,14.012350712338115,139.51819166239304,93.01879188224521
D,15.465076554541733,161.6077682517739,112.75223385396997
D,15.746899909247883,180.9307015830371,105.57197598294096
D,16.172311361432875,138.73610191796965,278.80957858022003
D,18.276920868772248,133.49157109231035,332.11304122935394
D,19.299572566505425,164.3559346293445,350.85120246693515
D,19.832960199211858,170.68676509287113,316.15779204255546
D,21.451623519401473,169.26795867943392,266.95281151018077
D,22.274442284715622,177.86979359333912,61.326245938808235
D,24.801062940041753,170.8898264503219,93.68205676244814
E,0.0,199.2051749208825,120.9171224341394
E,0.9626303174544082,198.89165618407492,64.82573666873382
E,1.9975614204693606,188.72822320606824,85.52476566906238
E,2.789948624273537,197.87374711891246,76.63498154911568
E,3.9290453001073384,211.6026319835612,60.355858300102234
E,5.246841259956629,219.93851189974038,52.40254274333864
E,5.709296745768798,185.2142408348333,82.93756787179512
E,7.273941769482058,201.4117234232529,80.10403131209586
E,8.453944679499667,225.98979744553404,166.18445787814068
E,9.331121179817167,206.58774973030438,179.0413113827377
E,11.052339616751969,163.77047891852277,147.40144857238207
E,11.72020872025591,167.05629128356756,164.19328501680465
E,11.488446809008229,190.19463888986053,52.38378040380936
E,13.185189095922276,197.730954137795,78.9944345462185
E,13.660238550451558,214.52514153536907,93.63784873767162
E,15.582210889536583,212.047278114971,95.17641767108441
E,15.253470318424638,175.0184796406048,66.54838427442084
E,16.723987146290263,190.31204952862356,346.0722329674625
E,16.84003942636982,225.75357149330566,351.3644859864396
E,20.475621818202498,226.92988507373624,298.90706088443415
E,20.35678242442562,213.48783441389992,379.2295942649056
E,22.238711363242434,176.55532566208782,264.70979151435876
E,22.598362253323813,214.7064775985362,106.63545516241315
E,22.461576839875924,237.36645927262924,63.09804855209204
A,0.0,148.96170574292748,91.94066350858509
A,0.9297259283583754,156.9726657190955,114.48717656055788
A,1.9241620532429435,174.78667643041956,94.14097063247262
A,2.7004030633301173,193.69181511843306,100.48596701671121
A,3.9747468506674974,188.3933277539365,76.93031638449017
A,5.104372740386271,199.74961787187004,50.34131277444013
A,6.001600127215828,190.13990481427865,110.84451512708031
A,7.1508473195803095,176.79730979131705,61.228778778852444
A,7.247577242788995,150.93861739545608,161.34333028510895
A,9.237725433931297,164.89139276825838,148.91763540215197
A,10.578064664684867,192.12432770713482,136.12911267632595
A,11.277312516134549,181.53105171236916,153.64091662187775
A,11.975271848779098,186.33857061094972,63.280096251140876
A,12.892328932387056,160.5511035889188,101.42294773118846
A,13.970209808467152,173.03561128126813,125.31707483448369
A,14.970264227369292,182.8516710166664,62.091663729206324
A,15.145845040849716,152.36913973404438,61.31391955274645
A,17.352453628781017,193.24668578627544,266.00950581352265
A,18.729361516069563,169.08024310713114,264.1060536528734
A,19.9165032677383,173.07714402509302,313.1022798159295
A,19.50846217644342,159.40384875073067,310.63022090413773
A,21.19491683774674,139.4889180408347,364.7823186518376
A,22.740524696086197,151.80176975150437,98.36498462956081
A,22.45172347541137,148.17909734829732,58.469411902995915
B,0.0,208.77972919765287,103.57810817950502
B,0.9946303480886565,213.56502399623497,55.31980353190398
B,2.0133517598363064,233.8178040248299,111.92474002406426
B,3.0800785701927333,196.99042693350717,46.22180914222821
B,4.195130465621792,206.91175763796232,50.13925731959192
B,5.170034691619668,197.474591301065,93.54086669274564
B,5.9867311053496195,219.62564994736834,64.48959618365396
B,7.294320804639345,216.4987904991344,95.05584902449573
B,7.543531846728515,241.73658441314373,188.4689635518376
B,8.900375328568447,238.56274885796947,135.84911220663273
B,10.327941196286327,240.92417175635828,173.94314575514537
B,11.975763248476296,195.66711945915176,147.54217285281032
B,11.665483865276812,248.79556212849042,118.40995425450511
B,13.258776198788027,229.49195010800454,112.93296042762618
B,14.304164640961188,235.05329279367916,78.49631036504464
B,14.67305643008943,216.17685174314843,103.65628187318569
B,14.640763854213764,244.38263427755234,102.55784727691307
B,18.235412621383645,217.67109544922434,330.7729380053836
B,17.75855328791474,272.64034093964904,360.4897759207166
B,20.254298519226634,232.00282380997228,287.01410422509065
B,19.949619003417542,206.61305911540862,354.05503794579465
B,21.543802071864146,229.4689355121499,361.9758448815957
B,20.091869209299965,205.65718486876585,89.49374036109701
B,20.912650799312615,226.928167045141,54.34676566305012
C,0.0,269.26212289493543,113.77368136749288
C,0.9891851285578191,239.96028876603745,61.27206568347751
C,1.913561082073569,253.12952476045706,93.09804812952751
C,2.8035839350429193,218.4130106412595,82.8818741682164
C,4.180662591661052,237.87860804659266,54.60346859418171
C,5.0308073803296995,241.22023636783553,102.88488480416935
C,5.575343545476124,229.83966301227505,94.54792340745142
C,6.989558059390335,252.3980862544508,63.550177405530206
C,7.710042617630654,249.9451933549404,177.83817854830136
C,9.856842011198825,261.57803797194856,168.98186084752444
C,10.047907347500574,247.4940030727753,129.95573502701532
C,11.317753789806575,231.8745995403618,147.1486027987675
C,13.225133855164644,215.7976492965362,93.8480822702181
C,13.9062107032143,250.5769899758951,74.19379559950693
C,13.314332320195335,219.81441814939024,96.96435611616184
C,16.27202057993483,262.45151491834565,91.46582858189325
C,14.782274262805906,258.03307950985095,82.52052853102094
C,17.576404531051196,205.9877197986314,271.3217793482249
C,18.48580925255868,271.6839234483541,232.4569706603844
C,19.059874309233084,210.24291033705313,238.156773386167
C,20.58360626384802,240.0688586673533,311.4474500164641
C,21.065268957539647,255.90775964442483,265.3431444515088
C,20.89494556605324,232.1036847506644,73.75483377671158
C,23.29505542053634,254.81123456780577,52.03686863561177
D,0.0,168.78091776159914,113.5020471628931
D,1.001512279314016,188.3469063066295,75.4433180395005
D,2.0226141716216244,187.6481587982044,68.35044631975451
D,2.810950993120133,142.1107993628797,94.09988768281333
D,4.223763389723582,196.66582392901714,116.02689151551687
D,5.264082929593355,168.24346574814638,55.94749256519192
D,6.305252607197796,174.9903920136389,110.94390877970818
